metal,route,transport_mode,alloy_grade,mass_kg,electricity_kWh,grid_co2_g_per_kWh,transport_km,yield_frac,recycled_input_frac,end_of_life_recovery_frac,GWP_kgCO2e,energy_MJ,circularity_index
aluminium,raw,truck,2024,687.0193172251635,1228.9946453132382,709.3911487216282,1832.6223631260393,0.8904979905140862,0.7422218355242104,0.10461985054932899,946.0755369178903,5188.21008338743,50.64297536155771
copper,raw,ship,Cu-OF,1430.5895421986486,1237.95350629541,279.0256235637401,562.6541220887395,0.6216514381723015,0.6880409663453548,0.6934508410975411,339.1150489972657,4507.728669570716,69.60578326541136
copper,raw,ship,Cu-DHP,4662.7905040117475,1288.6933828946615,171.7647016865152,383.90100104230305,0.9743983562793298,0.33692819319172485,0.18174758268909363,198.81034690897607,4855.579927097297,30.64394924724151
aluminium,raw,rail,1100,2147.5090306793804,1325.7207743700753,853.3199175834976,529.9618470703074,0.6785787947881141,0.11172782735606246,0.09801543187678541,1216.4374904155861,4960.078453516089,15.622270281035293
copper,recycled,ship,Cu-PHC,966.3652691635801,387.06334403787014,171.01164654208094,1505.2298233656504,0.8259324738335938,0.28171647533321087,0.7571608304548411,191.79054696631505,2296.7211207043374,44.79030347202733
aluminium,raw,truck,5052,3660.824146397909,1742.628680799314,182.21847882979296,746.4154917318588,0.8714266155571981,0.21029522676950663,0.8894061171015647,343.9757629059703,6260.557803540922,55.21764733654057
aluminium,raw,ship,6061,1847.5597577041458,1781.289864890026,484.66745911388375,355.0446688742462,0.5114510807324562,0.13627730486931677,0.7167099074051587,817.0091698729769,6969.355851786442,38.49309891058506
aluminium,recycled,rail,6061,1709.8561080687725,1095.135714391785,221.31804557752935,205.78713008886882,0.9794836730786232,0.024496731751618706,0.8055734528147533,237.78545112989676,4093.388236447516,22.566008637621728
copper,raw,rail,Cu-OF,4990.898550012172,1373.8570642407808,922.3026376984474,661.3532457710788,0.6722206530436825,0.9357258490584142,0.9910881551216159,1045.4761541926666,5669.944226845737,94.8478023052377
aluminium,raw,rail,1100,4361.625162619945,1598.1012416431543,523.2555426369131,280.9115162975175,0.5948894467156121,0.9210343865453382,0.13475591140668453,896.5344617584749,6293.018924366755,59.78457893972315
aluminium,recycled,truck,6061,2335.7201826552846,707.4381513157987,612.2358825891143,321.1834889412808,0.9253538958642491,0.050417005630169265,0.9651525524330385,450.5137155062444,2649.5567228632585,47.0318322856702
copper,recycled,truck,Cu-OF,4911.175435174246,402.8389873948515,935.2954805302787,1370.9291071580776,0.8514496414117072,0.1730845728204018,0.6011978054901025,429.37682315081815,1985.2400729682045,31.526667380041772
copper,recycled,truck,Cu-DHP,3425.509505386461,347.38835961973905,577.2369030745137,49.266870380126505,0.5433716363116763,0.13950047146279365,0.8132531573450205,189.1597618029773,1265.8235785346285,41.64596634085984
copper,recycled,truck,Cu-PHC,3839.101033458921,715.9784811308953,418.2320313615867,243.93099063462162,0.5585222906883848,0.28122293442151736,0.65016918158767,302.8097718896704,2432.6916186084663,35.78451021496181
copper,recycled,truck,Cu-OF,641.8086938699521,770.834049107615,817.4395952342486,1690.2873275140619,0.8575959353268245,0.20406887047874112,0.5700377887853492,715.0261554207368,3739.5494076228247,30.89452047949809
aluminium,recycled,ship,5052,1047.223667066257,995.8721914729881,498.5651777276896,1691.3790291863238,0.537391627979542,0.945853537397855,0.7036189940216878,550.2347152310228,4464.407664512788,88.88087196748918
aluminium,recycled,truck,6061,3348.8830692330725,1048.2590019822792,386.62248304207486,665.1945227395181,0.9585877175620325,0.08417043656020384,0.3202586645129828,523.8073887852436,3983.3577619351895,11.753820138673229
aluminium,raw,truck,6061,4545.607921922678,1727.957738183024,750.9065127449811,185.0264866537707,0.8707700684738167,0.21167082700450324,0.9242715234919127,1143.6537562303722,6171.253193498827,54.50087309179285
aluminium,recycled,ship,1100,3306.8467673941805,1099.8447633548556,821.4451089517387,1412.8909642763397,0.6677461029834943,0.08072330458291443,0.1152925720557787,976.3835034075581,4427.432119317543,15.154906886951014
copper,recycled,truck,Cu-OF,1103.112024435463,446.4384065803508,812.5445508258443,726.6620586700101,0.6814693896126691,0.9803853486444364,0.31803118408646214,269.72015490130934,1967.3567039023044,77.75121977324672
aluminium,recycled,rail,5052,1020.9202081084609,957.9845691273263,979.9069727158368,100.4746081378024,0.7532480481020507,0.918413509097005,0.031162353200503312,1013.1864468616237,3325.4409564162866,64.07790699585262
aluminium,raw,truck,1100,4298.836531208368,1551.8757074248786,808.0002539874664,324.0756927865991,0.6804847068242701,0.716631589765411,0.2713230476460917,1294.6040456417654,5738.123128005617,57.72673122932287
copper,raw,truck,Cu-ETP,1126.8605241856144,1056.7470794721494,792.9400923538176,283.05747580840836,0.8917342757191579,0.42597303221991334,0.21821307714140437,819.5631597388065,4015.4817978445103,36.41418920160795
aluminium,recycled,rail,6061,2841.0438222681146,1089.1431933721656,871.7367283625982,1182.341524217048,0.9873684720508078,0.19017813552399254,0.049630860678631206,973.3611473808434,4658.73508482028,16.494082373289224
aluminium,recycled,rail,2024,667.0099398303603,1038.7388628645513,100.16667576589853,1797.253991371087,0.7922607577190965,0.22148972502014241,0.4917740638486221,241.53052329098477,4741.393322456464,33.316773902785975
aluminium,recycled,rail,5052,863.0139532602982,577.1094010664699,426.1882700689936,1588.2133463136804,0.7230186638337645,0.44304000855601144,0.4686360418556098,350.77489359843867,2828.8817843511356,43.459861943745004
aluminium,raw,rail,2024,3525.5672043928917,1215.6950053940518,763.8427864309799,1097.566929584288,0.6113870701341086,0.7682226713364816,0.07774544389866889,1009.2408151548318,5034.652917760057,53.053716931372925
aluminium,raw,truck,5052,3601.316346923825,1612.9984573996062,639.7471099992496,850.0887782056853,0.8267167096239001,0.2647294959989589,0.2618505314084142,974.4689410762126,6273.939790584987,28.603131360209698
aluminium,recycled,rail,5052,2036.6123297379906,862.4783773139211,259.8148023684559,1241.1666510470413,0.8427884309076985,0.31079191253464666,0.9533221604663561,302.4356645934317,3749.128666494385,61.18194130185291
copper,raw,rail,Cu-OF,1470.2439435937013,1461.4893744666874,373.3597801796908,893.1873545503609,0.8425953035071818,0.5999442914044706,0.11073662451042032,624.2769121561845,5415.005825617785,39.38313189430953
copper,recycled,ship,Cu-DHP,4161.696218407886,440.4031722962219,403.1133499738961,499.73725392686873,0.5134925179342462,0.2377293622782536,0.30501864885946817,236.51657058056313,1720.769242147028,25.86165187610449
aluminium,raw,rail,2024,1476.9645326145067,1250.6327687369921,611.0453000550845,1361.6029361510364,0.9495610503302354,0.5842186212928036,0.03586239845465855,887.692849792815,5249.929718949932,37.54507338891415
aluminium,raw,rail,2024,2939.1218134987084,1355.5292002631918,848.4384667969688,1747.7554520252288,0.6690532817145883,0.38713089327228456,0.14888720262376676,1200.973720760355,5893.697294968698,28.55010412494106
copper,recycled,ship,Cu-ETP,4856.939783883075,311.35658430687806,939.2426017999119,752.0119580549124,0.8720828812408046,0.03436820590134804,0.6993971074657895,358.5582059235047,1450.4066495134975,44.247094457298346
aluminium,recycled,ship,6061,1165.3359703807268,521.5356507133595,775.0831715682751,1684.6615507057604,0.87990345355016,0.4027012862319639,0.3667165006629388,554.380917290533,2879.5471083113007,48.503000277291534
aluminium,recycled,truck,2024,4733.9432037261895,1048.9146835524557,858.6553511591288,867.8532725021461,0.8252774894061198,0.9195252795191449,0.45207657067912055,869.3878632471194,4675.944496756916,73.27604646408591
aluminium,recycled,ship,2024,1323.018738809009,711.209949501127,523.0863626063644,808.6585267678578,0.6974332615721461,0.2931118791334606,0.15697839513065615,453.73071328232584,3224.6161194303163,23.2114527351614
copper,raw,truck,Cu-ETP,3053.494436104533,1146.4854006058083,450.79778766005865,66.36547151858505,0.8041921084082628,0.32283238943646897,0.6821401728913017,455.32754438099164,4105.060293876535,48.885693330154375
aluminium,raw,ship,5052,2196.534703814351,1211.0229927228627,453.43767892979525,1393.6050137211466,0.5200993456289382,0.06594088805928688,0.7515215980912536,791.8979269077114,4947.011494296866,31.870130910376613
copper,raw,ship,Cu-OF,4842.178706758216,1062.313068103108,654.4346755059614,1616.9300249765076,0.8809478960939532,0.6150474485692943,0.18111204951673976,788.4420698653911,4815.053296636356,41.91592210104002
aluminium,recycled,truck,1100,1730.939130508716,982.8355902448586,211.81303500022813,1330.4782699215364,0.5497943241641694,0.8492423642983389,0.044993463619942164,240.12545836048378,4346.125779804047,52.968800036339005
copper,raw,ship,Cu-DHP,2298.4610093858914,1269.2945758000315,621.5447645112351,311.20829326996756,0.6983754628998009,0.35292289309310165,0.0809411343090185,831.1782554232112,4462.076877891414,22.55610716983149
copper,recycled,truck,Cu-DHP,4922.8705303493925,752.2683606518492,698.619574165353,215.5540004297598,0.5518093938324833,0.24024555751998844,0.6570457572030177,471.86305762092803,2781.8408156850055,41.61540213595654
aluminium,raw,ship,2024,2914.1167603481294,1468.328244476271,495.01786618561493,1149.9889157208936,0.9185372229095472,0.9566118541638586,0.13551060249483893,757.2239374366054,6054.84318906369,64.66759115176554
copper,recycled,rail,Cu-PHC,2761.835520295641,485.837533050798,957.8504590940506,809.0173458273578,0.7751511967179796,0.7450726145914884,0.49391883416883553,537.8659816266387,2057.0164476648206,48.54970399956683
aluminium,recycled,ship,5052,1660.0031969179608,789.6860559970222,647.3919451416177,863.9045891363232,0.8454775600846363,0.5671635592832646,0.15264153092617005,475.10657570897393,3152.892311431414,30.50351194475328
copper,raw,truck,Cu-ETP,3656.1360213969865,1093.8426410434506,297.99952501296264,1935.9224910185853,0.8412910849213064,0.3055311663448841,0.17014804820523977,547.262604479487,4760.169975430005,20.89926263391803
aluminium,recycled,ship,2024,564.6782829999994,1003.3826580044408,531.2946316901646,1450.6061156742003,0.9208031158292522,0.22079801797640086,0.004360503341518607,571.3706208010694,4250.8923968441795,14.820645220722184
aluminium,recycled,truck,5052,722.8068336603209,678.6042293557075,707.8639934217646,829.4576010234358,0.5662847016725674,0.7157440390004672,0.3208242558583879,532.0761558923404,2633.479839663467,51.92409426637352
copper,raw,truck,Cu-OF,3197.1136421111123,1295.8581842718504,391.2662121224311,48.00756688501263,0.829864070202442,0.5217888171373442,0.08979726607286032,416.1355556629624,4851.5518990955425,46.44972406623
aluminium,recycled,rail,6061,2037.5355821830435,582.1893333857167,171.67744566012084,77.85043872800783,0.7875670272018287,0.5205998168029811,0.39396127534042524,62.309173458342165,2056.4449848436975,51.46757476390559
aluminium,recycled,rail,6061,4789.923674904322,912.119896240946,625.0920712397965,1372.7593543352539,0.5154485612856576,0.0737098186722438,0.5977843096175839,659.7336597011013,4010.1832679112986,38.12536577102978
copper,recycled,truck,Cu-ETP,4564.358108252536,847.9798269600202,953.083151757712,1677.1001314403502,0.6007114544114013,0.5121944767596059,0.36753194792811694,891.7193854545428,3909.77815916462,49.933820255668515
aluminium,raw,ship,1100,3711.6781640451827,1565.149892783945,536.5647870068564,1418.3282328038706,0.6337857706891104,0.8227440310394937,0.7050816308353353,814.9628159002999,6022.801251511094,69.64874796188384
aluminium,raw,truck,2024,4181.655115075106,1535.9132280206863,915.4981725823341,817.7166276834035,0.536278187714583,0.946799277795759,0.7414517680393581,1057.1752169776387,5413.751024762243,80.63812295162036
copper,recycled,truck,Cu-ETP,3502.99332350462,876.6709608129842,851.5212295345245,71.96011848183343,0.6773599029494007,0.10668239748173514,0.6966063873608118,658.1520709509742,3206.22101416955,31.708193435477376
copper,raw,ship,Cu-OF,1065.119462195723,1276.437933189508,232.67150527058502,1935.129244168107,0.5136012543577378,0.6311652106990708,0.9367135596314982,355.391874058573,5441.543003713854,69.35848623095261
aluminium,recycled,ship,1100,3944.945163601412,655.7302599638496,737.3529296520137,1972.8087636945925,0.7765917461288647,0.5683472507982469,0.23729427699515104,496.5471633966497,3423.260503430279,48.99876409891471
aluminium,recycled,ship,1100,1445.8638592348088,675.4346143086443,491.9189725647806,1103.2354573740947,0.6057504802898936,0.8903124909481418,0.1894564531149766,363.943682581293,3104.3325537766677,60.20446894058295
copper,recycled,ship,Cu-ETP,1955.4928479508856,723.1839855215563,325.2216927366432,150.6352197432601,0.6435015527545993,0.7512440301848715,0.6097114892418671,201.83988180987905,2405.712999283387,70.48854353531479
copper,recycled,truck,Cu-ETP,4186.553954460891,741.2619563353118,718.2445201000327,1086.535286769789,0.955235813085642,0.9652618691653132,0.5948770094341834,642.4067225114716,3174.7038782502423,88.5936045958724
aluminium,recycled,truck,5052,2914.365237770517,682.0977390734091,768.3946467907792,1785.7535557394087,0.7514084245617627,0.9600325375819962,0.5100983336748071,536.1584646736535,3522.839938824202,87.63949005946579
copper,raw,rail,Cu-OF,4369.733213825341,1107.2063867557981,261.90668686135496,1363.171165155145,0.634506965622208,0.2256850933452208,0.004353191494264497,399.2956367265448,5002.954284025044,12.358295971122867
aluminium,recycled,truck,6061,1458.658939294689,1094.6339052434523,923.0002138505876,1442.7785697551212,0.7992308791240331,0.7253508719004221,0.5552382299059985,1208.1305815084488,4234.950666972196,58.90769258276768
aluminium,raw,ship,5052,3235.0029737309924,1261.1715297481664,776.0325195562968,179.08997649017607,0.6008357174337478,0.5305230913648944,0.932798056872979,819.8086191830542,4896.429990121773,63.20199866937883
aluminium,raw,rail,2024,877.0593764671773,1442.7870170640597,940.0379492277718,221.95815769328487,0.5371978428820925,0.21460199521530543,0.3345776891128629,1520.3405047698393,5037.240475443466,32.00626002486514
aluminium,recycled,ship,6061,3393.7744709301332,537.4685187185045,385.36589688732187,263.42406498801165,0.5104531772001344,0.19486908221740074,0.9675991933202505,240.0837702944284,2139.5432416291155,51.72413498249542
aluminium,recycled,truck,5052,3931.4031699899065,992.6470171989447,945.4015141686881,1809.7098989853753,0.9757645226881282,0.0810843412662865,0.35675667919769427,895.0385669158889,4355.47299144715,14.68515128778506
copper,raw,rail,Cu-PHC,3132.1890229042474,955.4075033672593,431.6658920545428,1056.4407761649884,0.8623054120715581,0.795545276418689,0.13985450251781784,335.1906661183635,4115.818819114989,56.86665117891601
copper,raw,ship,Cu-OF,1698.0417567446461,1304.4044138776267,148.57278528465258,1585.2344418220525,0.8999740741461912,0.32450478062000954,0.3984034149271385,307.0691153234701,5389.1966673450515,30.02529189871997
copper,raw,rail,Cu-PHC,641.0420098649003,933.8900544020893,786.672449838121,239.42960716836444,0.990458864089416,0.8569688353289665,0.4946113129235441,736.0358031872188,3231.2987329136276,62.34064871667935
copper,recycled,rail,Cu-OF,1037.519977839286,703.7130226858146,733.1573296795068,1856.008983962104,0.9658143517067197,0.6083153660232146,0.6294644101765912,543.3325433232355,3360.7436196525414,51.6388855427788
aluminium,raw,truck,2024,3300.363405833118,1705.822168156622,638.1198930369992,1644.0727620794482,0.868456599318758,0.6736333548384608,0.504878162022334,943.9090525020067,7151.0613073363875,53.3833002145982
aluminium,recycled,ship,2024,4704.890975791312,739.2929161544344,540.9043699457566,457.28064810295865,0.8469935349096597,0.29167374961019665,0.5367186274062181,419.12799985987965,2829.0553747971585,44.75575049285597
aluminium,recycled,rail,1100,1429.4048178740288,813.2758960593062,128.94874329036824,1749.6226442549676,0.6684249984676883,0.45729427939568357,0.024067038357605375,248.91687338625087,3598.5546876914973,27.387534374527657
aluminium,recycled,rail,5052,3807.6176709729443,740.9250428031695,662.1375263681389,534.2510911996504,0.5520086258975511,0.41231757808312486,0.2536201691339893,468.5888556129097,2747.914698230598,34.714861452486765
copper,raw,ship,Cu-OF,4399.029784620687,1080.2932551795834,475.15115370051427,418.62635988472243,0.7868612741837879,0.2356886639246012,0.310696657939172,499.7827568394878,3932.5151663485854,27.504031648657307
aluminium,recycled,rail,6061,2843.9698030137997,981.9580403762769,604.1884624668505,535.8454342563026,0.7881266475442961,0.8325121685267926,0.987088537881449,598.9425124522979,3647.427038350535,84.38184064584237
aluminium,recycled,rail,1100,3511.69608129646,663.2015442385938,486.38920777087264,1820.8105759124926,0.9761186427078721,0.6220845058066211,0.29556773848703366,403.957326862895,3392.615131282931,46.74944202235391
copper,recycled,rail,Cu-DHP,4167.568925042667,733.7660546336682,969.4505194886791,1832.0280511745905,0.7212854033308547,0.03743197745307014,0.8965788488242853,820.0020310837423,3487.2562186224145,36.19198324849062
copper,recycled,ship,Cu-PHC,1673.038209832671,423.7182475531214,643.6980110357624,664.7015916290579,0.8454038121530342,0.8199170193786884,0.30473620054107875,264.35756426113693,1829.9923164820002,56.729597007148
copper,recycled,ship,Cu-OF,1836.0305342061934,449.9122776469977,774.3126975422205,1413.814028338157,0.7874853136983608,0.10603775602859145,0.09611033104239108,497.789269356442,2305.6719571680696,7.77748742690398
copper,raw,ship,Cu-PHC,502.82382482805275,1101.8766975463273,942.712252723975,1354.7330577767248,0.5883801145505246,0.40369643353255924,0.24761739906094438,1108.4663548743763,4769.537898794789,33.51820636055067
aluminium,recycled,ship,1100,4833.923589040111,853.4938264362729,632.4393906250657,1615.0596379395024,0.7960321538774584,0.5712569016303779,0.27282838491429795,739.7884086120382,4003.7216130284887,43.9492196022646
aluminium,recycled,truck,2024,4628.952025683551,772.6533914957247,110.85626604016068,600.0539052828408,0.77005835468141,0.007651245661217998,0.9782485938889842,155.7574773632039,3000.3950969411653,41.75495197213415
copper,raw,rail,Cu-ETP,3940.5571869174364,1347.0868858966924,130.86251047948812,1025.1756984016997,0.7469529969546778,0.6529081054429361,0.6742915055672372,206.01705862435276,5291.329805060741,63.717998164734574
aluminium,recycled,ship,2024,855.8420943949166,628.1403802017154,732.1045906916756,1338.6711625064909,0.7567114668242374,0.659702939560257,0.931680995620966,459.642586820794,3024.7852628211012,84.57364235110067
aluminium,raw,rail,1100,2513.7630036477867,1206.4033727093006,351.17662253615515,62.251069431713034,0.5819939859794352,0.6525263171326467,0.8349950222048218,400.7836908007941,4221.99455580742,67.3876749374729
aluminium,recycled,rail,6061,958.5128928719877,965.934483071132,621.4417546131539,759.7101032085998,0.7317388656153339,0.16346793810627713,0.5785984906780975,727.632996185991,3751.6367263132142,30.30058557456051
copper,raw,truck,Cu-OF,571.6412026825938,1392.9896003280435,282.04946298160206,1394.8178317803522,0.8028266359107984,0.2557323267735494,0.6753879242455633,501.78186257076635,5895.075273287891,44.329484051544746
aluminium,raw,ship,6061,3272.823343456688,1235.6880978650338,343.22398755554275,512.6642353070755,0.7447245993427697,0.24737581953274024,0.6248371936960315,463.1242340063864,4569.789569308071,42.924081135852624
copper,recycled,ship,Cu-ETP,4823.732376860848,666.5445132950379,554.1769503532678,1915.8311729429097,0.7443430975630736,0.960066983179637,0.6662630261917867,497.56504612175524,3399.0361293042574,78.22378297909565
aluminium,recycled,rail,1100,4562.906105444676,726.9240703238468,978.0125170204739,70.02112929860951,0.5387588548964929,0.06752818722587728,0.26477366462727625,825.2012805295126,2442.482070183366,14.128967701401884
aluminium,recycled,ship,6061,3635.3966672093197,976.33739311671,654.6434402882725,1916.5935032989714,0.5953870760083598,0.42876150770350396,0.40812513420793706,857.8464453461635,4603.671179813094,46.04836374305378
aluminium,raw,rail,5052,934.8826287419214,1724.648732517887,942.5332940617209,441.3600973406961,0.6604863463877504,0.8712539058201941,0.5926158115981464,1652.9757064864245,6364.846687616915,67.96691032276206
copper,raw,rail,Cu-DHP,1733.7381695253505,1410.6022600783494,963.4418689482527,107.15586343148627,0.7096734969629532,0.769465994447716,0.03592846505585712,1413.0005174137752,5236.130256718349,47.16602922582337
aluminium,raw,truck,5052,1940.2552709838094,1666.3225484105112,287.2989967784567,592.0233261148794,0.7969687219293021,0.8224421246489267,0.4828349014016934,508.1465779952756,6647.0882021565785,61.22529616078073
copper,recycled,truck,Cu-ETP,3934.1752598550256,461.43133724529775,380.07424222205003,1574.7017915075483,0.9316725522615303,0.972293584122333,0.8597269333978532,241.99765052961033,2407.6504700446317,88.66200778972575
copper,raw,truck,Cu-PHC,4110.121306558013,1387.13378614099,792.9930530968337,1507.3595928316258,0.5795823690443269,0.3872618122731889,0.4923677275853299,1323.201527774984,5306.644707568295,43.35824063486855
copper,raw,rail,Cu-OF,2232.9775534546416,1220.0870855437756,880.0876020622095,425.5924286813562,0.5075440151053474,0.30965527438046114,0.5523233686554994,1011.9722095493036,4521.784278410573,39.58559206112289
aluminium,recycled,ship,6061,2380.4779847792433,531.6539688992546,567.304069770575,401.61236584768085,0.7246185653879579,0.03065949015019731,0.20190512051519083,373.76969107883053,2243.1863997216246,4.212734739520633
aluminium,raw,truck,2024,700.290676742771,1474.1633099389494,993.9034605524943,1288.7340324510362,0.716051448705814,0.15001936178986208,0.7943433439854379,1473.5674784158539,6001.89529545743,46.88191559874517
aluminium,raw,ship,5052,1801.1152328844244,1765.294750217996,110.41497887974324,921.5845524547037,0.7759506092475862,0.5620146545430241,0.35887828803752886,207.592431611316,6453.098842312035,46.40772235397386
aluminium,recycled,truck,2024,2530.7832972993797,1032.7156098413316,369.6333900266941,1586.6570071284955,0.9166108856857502,0.15766059505334007,0.9565875534795444,517.8663934454115,4467.40288065806,50.47258535609227
copper,raw,truck,Cu-ETP,1026.4237087336592,961.3585685982696,660.8455783701219,58.02422959818165,0.901180275491239,0.7363050159809107,0.9937148082595793,491.33919843750294,3575.0226435094255,91.43571055929254
copper,recycled,rail,Cu-OF,2539.7035733975963,746.4760114286221,522.3609198437346,1224.7196029135364,0.5500216422150056,0.037232604915937495,0.916000542595843,478.33583794932076,3278.9700936003105,35.49188867394697
copper,recycled,truck,Cu-PHC,4339.291155160102,783.4757195749409,204.94266978592066,1464.037304357353,0.9669976833383369,0.2594880232378819,0.08487674481614393,291.65850088723596,3525.412443637769,22.04240184808373
aluminium,recycled,truck,5052,3115.94458876274,662.8329129420589,431.00837693250725,1986.8383629370512,0.5552071973372223,0.6954531233884886,0.33318315549602684,426.3540540790304,3259.019503149424,57.130333325408216
copper,recycled,rail,Cu-PHC,855.1843476728554,582.9651424446554,122.90242896553515,1360.7755715313253,0.8172852542671181,0.2555028242390638,0.9451376351025174,193.82627173144894,2691.048299547158,46.18793886570955
aluminium,recycled,ship,6061,1362.5209347362345,926.5927648782098,678.4714414677514,471.3718615344329,0.8362031467977878,0.728760464224464,0.8045332948444376,642.4198329578812,3611.144643256889,81.94314109171958
copper,raw,truck,Cu-PHC,2635.4495757135032,1163.4248932926887,903.4682886967197,225.29052781127717,0.8399387436115441,0.9958638754307019,0.9111835893074296,1010.5104926740098,4406.880417842653,96.7038721213636
aluminium,raw,rail,6061,2126.692174198154,1267.6781513199462,896.386711405113,1285.42438154171,0.6326755858376955,0.7970839554491036,0.5725531936410988,1084.2295897691135,5161.237918555024,68.06298708215492
aluminium,recycled,truck,2024,2114.2715879574444,923.529466809033,729.5900263889919,1051.1343043612499,0.665172545882496,0.3418354587610025,0.4803975881875302,813.4862455315636,3755.1807849432225,31.627914936824183
copper,recycled,rail,Cu-PHC,2881.7035166461555,846.9832138411821,519.1931759481347,1799.2991240055826,0.7743384375746984,0.9005919006282612,0.10649631700445106,523.8130716659641,4098.124784939175,51.923969392475655
copper,raw,ship,Cu-OF,3129.7816471525584,1291.4908370436945,560.8284568223407,1455.9499621507373,0.5997937479000492,0.051179735668209436,0.8394715423230991,885.5600633463199,5263.426256786095,36.10705772652584
copper,recycled,ship,Cu-DHP,4085.87706624286,764.2804491414204,223.22694159609662,1024.387475584815,0.5101552339166756,0.7250068244473121,0.7451415484204785,202.6338800305085,3310.8136412143053,66.61677704565446
copper,recycled,rail,Cu-OF,2034.349535581181,515.017521394697,406.91538380728275,813.1430468226438,0.7810722272542878,0.023322331562675047,0.0588766030154122,333.9858285407756,2320.8825804105977,6.9181366103596975
aluminium,recycled,rail,1100,4124.598273682641,609.9189470759809,268.95526794844625,814.7056521459324,0.7326392860060036,0.17455549535696502,0.20941458959528536,200.806095821148,2438.5355530995,16.9547975264813
copper,raw,rail,Cu-OF,2023.7505310068464,1285.6641969709756,839.0801830149592,460.34552944095674,0.828365603111731,0.9875857415385745,0.5572775633150104,990.8450743395942,4892.509447220223,73.73918116843215
copper,raw,ship,Cu-ETP,749.4484502355522,1096.6627235047313,923.2785112041638,44.47868379383714,0.57335028791683,0.360884912494307,0.6844024020646386,1033.0042474757552,3434.7452178534045,45.7144503850052
copper,recycled,truck,Cu-OF,2993.8444295215604,816.0441113938757,583.2309352781053,1154.0720705321412,0.9204624472949257,0.8204993781642388,0.13767026426100648,510.4152428610511,3496.804698160679,49.422322225779276
aluminium,recycled,ship,6061,3145.5604620266654,573.5768299868039,754.9876364616497,432.70531772119824,0.5731107442302636,0.376086712835602,0.24482481846232385,417.4413059344924,2347.3278332781124,26.23752118610254
aluminium,raw,rail,6061,4705.43110529837,1460.0782198398742,209.31829381641472,424.5705662788025,0.9456718024400117,0.8400284507978156,0.193110211709014,213.42468136997223,5560.690453866251,47.05041166198099
copper,raw,rail,Cu-PHC,3767.275967281135,1138.0365602810316,647.6811789495146,259.5086450661962,0.7247605862978515,0.9654395601267742,0.2199971526705422,647.368097803814,4395.754251564771,67.2238089918267
aluminium,recycled,ship,6061,4629.976936224978,1062.8323121323579,732.5119192400614,387.2950254516186,0.7749026296863474,0.4355362434191665,0.9207131235687668,801.7544794068023,4090.282500419113,58.191525257510165
copper,recycled,rail,Cu-DHP,4587.562446093543,391.8808803626423,507.4913165602607,73.26040761472397,0.9482906679819944,0.5593491918482794,0.7158195730387541,158.4345143819968,1408.1523961969265,71.57683265536114
aluminium,raw,ship,5052,3220.58349616209,1205.9080950072066,318.94577602362875,1351.7205849995787,0.6499565242385335,0.6286394899635678,0.7371069804033034,449.24763130546415,4631.007635583419,72.16552593242868
aluminium,raw,rail,5052,2874.929294014014,1342.8511276842705,889.6370684872522,808.7802614622616,0.5909134981205757,0.9348348021752354,0.7939953108692825,1203.08232923473,5268.292680560374,96.00728724090943
aluminium,raw,truck,2024,3008.4843522362,1692.1661158611928,768.6178479583502,1127.4339515585586,0.7228758104097268,0.2567440874345579,0.35657304264406,1229.0170802665025,6814.849533450002,33.24534723016645
aluminium,recycled,truck,6061,4902.488634547615,625.5930896282102,909.8715536642756,1277.545659861391,0.6221836142638534,0.6112493728337267,0.7671846143991405,660.5987434509512,2636.861843676916,64.43918319395384
copper,raw,rail,Cu-ETP,3979.254612861315,1044.5268382232896,836.562382748041,1945.244278929557,0.7639219557701585,0.3247202282231425,0.9784133943229371,1036.8419446853727,4828.499702048046,60.240163198641426
copper,recycled,ship,Cu-DHP,978.1965715657813,377.9392827220865,991.3369866209763,145.84907305244695,0.6376289322221582,0.21693318018241947,0.698394245940942,373.62916040313524,1439.7946971748681,39.4379729297288
copper,raw,truck,Cu-OF,4002.9278305162998,1329.2617219659242,272.95545989300405,841.6561928145616,0.9322447677977285,0.08492033902321416,0.4167531122925391,428.880143946639,5111.2399547333025,23.468486937554655
aluminium,raw,ship,2024,1267.4212200420166,1241.5045143032503,178.07299102357666,499.33688771769727,0.803662296128863,0.6207108637359489,0.7163597857109747,213.38777007568666,4822.848434911726,70.35341496974091
copper,raw,rail,Cu-PHC,2513.077470525315,1098.724981397113,403.3025122035327,958.6567443950602,0.5001203348714511,0.8820854788715684,0.9007947002628693,479.382433210021,4373.677239220173,91.94425732610455
copper,raw,ship,Cu-PHC,1447.0685247944043,1069.4992359725788,216.10375752093302,1841.7398782216376,0.9027368673399123,0.3513928888445126,0.1287615436759736,389.86894362793436,4690.086087967169,26.275747723248166
copper,recycled,truck,Cu-PHC,3603.123794899534,633.0958378740929,570.8171016156019,1450.728687843821,0.665106168363073,0.5526685361929773,0.2652946755847214,368.94159087558535,2813.5292446268622,44.101044511380806
aluminium,recycled,ship,1100,4447.8938128686605,938.2497590118413,669.7260148669683,1327.2796770949876,0.6601039920774785,0.6421337952941157,0.9192962153289053,716.1304122114503,4123.120478052722,76.39788005072266
aluminium,raw,ship,1100,1806.6284841500642,1519.7258608180484,620.4597536560633,888.0792940980431,0.6915314060672337,0.41465017779520397,0.9462329004445271,951.8622563568167,5528.776372822768,68.25753816849397
